pressure,extension,episode_index
116852.92616643879,0.09319483,0
119223.02184766463,0.09543616,0
121376.96865818647,0.09736843,0
123306.1803341851,0.09914745,0
125002.96647201094,0.10072094,0
126460.56318438837,0.10207731,0
127673.16006325476,0.10321052,0
128635.92334175145,0.10411127,0
129345.01516303621,0.1047756,0
129797.60887910656,0.10520056,0
129991.90031864773,0.10538285,0
129927.11497898883,0.10532078,0
129603.5111134977,0.10501372,0
129022.37870210719,0.10446747,0
128186.0343090767,0.10368422,0
127097.81184848768,0.10266566,0
125762.04929428389,0.10141945,0
124184.07138783502,0.09995182,0
122370.16841195556,0.098270826,0
120327.57111599215,0.0962783,0
118064.42189193597,0.09425128,0
115589.74231645945,0.091988936,0
112913.3971882656,0.08953453,0
110046.05520410658,0.08699407,0
106999.14643022862,0.08430564,0
103784.81673877567,0.0814389,0
100415.87939077959,0.07845915,0
96905.76395874356,0.075379096,0
93268.46279242657,0.072143935,0
89518.47524123243,0.068965815,0
85670.74985555053,0.065700136,0
81740.62479744828,0.062456027,0
77743.76669825852,0.059237972,0
73696.10820679116,0.055960324,0
69613.78447712101,0.052849133,0
65513.06884913141,0.049753126,0
61410.30797820697,0.046756662,0
57321.85667267105,0.043850254,0
53264.01269872137,0.04107597,0
49252.951812754065,0.038304504,0
45304.66328005331,0.035680033,0
41434.8861368894,0.0331313,0
37659.046450104084,0.030640274,0
33992.195824282186,0.028234491,0
30448.95140164138,0.025892435,0
27043.437593815128,0.023608925,0
23789.22977780448,0.021381017,0
20699.300180543847,0.019201173,0
17785.966167798455,0.01707102,0
15060.841143531885,0.01499641,0
12534.788255470972,0.012979401,0
10217.877091412207,0.0110350745,0
8119.343538891437,0.00917701,0
6247.552968226475,0.007419333,0
4609.966885697497,0.005788114,0
3213.113189794123,0.0043154815,0
2062.5601490970294,0.0030383724,0
1162.8942055262887,0.0019953798,0
517.7016914382475,0.0012220868,0
129.55453345293063,0.0007464665,0
0.0,0.00058627146,0
6959.8182543421535,0.008101111,0
77913.50650167897,0.059382785,0
90312.19225006227,0.0696595,0
96554.36958394364,0.07504071,0
0.0,0.0005864362,0
87924.54290429193,0.067649186,0
125582.5405878697,0.10126609,0
123540.89114713318,0.09936851,0
112725.70696669444,0.08942841,0
111407.80649320553,0.08828834,0
124104.3327436693,0.099883884,0
110497.84512526923,0.08749163,0
108905.10673582478,0.086032204,0
122874.06772806156,0.09874389,0
110804.23114825308,0.08766868,0
99465.37819359644,0.07762344,0
61205.680677207296,0.046656802,0
66081.34920782676,0.050224848,0
67482.65758812515,0.05125081,0
75736.64228895858,0.057714958,0
78673.64165329114,0.059920564,0
8347.574793116764,0.009384914,0
3145.8651971814543,0.004243312,0
0.0,0.00058640365,0
0.0,0.0005864089,0
2669.9221468960022,0.0037209485,0
7575.447378190045,0.008678852,0
