pressure,extension,episode_index
104854.98234382033,0.1133734,0
105735.24132126312,0.114458814,0
108314.0982568608,0.11764284,0
113015.51913293851,0.123436935,0
108656.21058436464,0.11809375,0
106656.91487229166,0.115648896,0
112793.60965763693,0.12321139,0
111045.96319586546,0.12107907,0
116574.2224107054,0.12787943,0
120000.0,0.1320959,0
118579.88054750036,0.1303742,0
120000.0,0.13212891,0
121890.87066804954,0.13214535,0
120000.0,0.13216172,0
116400.99202061223,0.12776767,0
114185.02559529549,0.12505893,0
114185.02559529549,0.12507427,0
106010.75913101816,0.11502678,0
115011.99847203426,0.1261206,0
116480.75623449999,0.12794347,0
115449.6666740664,0.12668878,0
112022.95758146471,0.12249068,0
117070.44817021831,0.12871476,0
120000.0,0.13232315,0
121997.63044944716,0.13233905,0
113148.80564978004,0.123935305,0
111979.41567724758,0.122510366,0
108997.71592828915,0.118847564,0
108077.90894690997,0.11772577,0
106419.27243703752,0.11569256,0
108783.63370336275,0.11862507,0
106947.08006605475,0.116370775,0
105714.99914767744,0.11486005,0
97170.25927496131,0.10439825,0
101295.10381809123,0.10945452,0
102779.43241517531,0.11128927,0
104724.69254966013,0.11369151,0
102210.10846478253,0.11061464,0
108466.09980993258,0.11834223,0
118186.12108638999,0.13034348,0
115711.3127970083,0.1273126,0
114431.00095967534,0.12575,0
115599.08595439144,0.12720335,0
120000.0,0.13263327,0
118376.7932257266,0.13065235,0
108603.86612107497,0.11860642,0
99729.93163471171,0.10767857,0
100780.60126216436,0.108979106,0
102518.53277459284,0.11112803,0
107439.43035990131,0.117218085,0
116682.88132939214,0.1286535,0
112397.12305502935,0.123379976,0
106869.03982541841,0.11654729,0
97112.12931921474,0.10455279,0
87975.32755822627,0.09346818,0
88529.34973995227,0.09414806,0
80005.28103466025,0.08391705,0
89391.33174704223,0.09520842,0
91979.30450974748,0.09835246,0
91070.12580510294,0.097259395,0
92756.41204356495,0.099316694,0
83665.3396503941,0.08834335,0
92673.56933192528,0.09923619,0
91786.70438763953,0.098168574,0
87334.32804726218,0.092790425,0
87078.37077150423,0.092488885,0
84145.41533202528,0.088964425,0
75700.10807132498,0.07887733,0
85424.32296091704,0.090521,0
86146.25028779944,0.09140018,0
92422.15068193841,0.09900994,0
85674.48946883624,0.09084898,0
92125.23432729962,0.09866829,0
96639.62449506682,0.104188494,0
95004.4852208792,0.10219902,0
102325.76301088737,0.11120428,0
102325.76301088737,0.11121548,0
102325.76301088737,0.11122665,0
108536.82962652404,0.118942104,0
101545.1674485946,0.11028537,0
99162.98458121503,0.107361324,0
106005.3630439292,0.11582667,0
105379.22623982861,0.115063,0
100847.36767844274,0.10946788,0
101251.66744127404,0.10997752,0
107509.6876238756,0.117747,0
117442.4243653537,0.13008343,0
120000.0,0.13325791,0
120000.0,0.13327135,0
119010.88270620187,0.13206257,0
118887.04203168975,0.13192266,0
120000.0,0.13331148,0
120000.0,0.13332479,0
117163.2543606568,0.1298289,0
115399.68512302724,0.1276557,0
115805.8391411031,0.12817307,0
116209.10916334298,0.12868538,0
117247.24593883268,0.12998413,0
120000.0,0.13340402,0
112680.30456901282,0.124343865,0
112680.30456901282,0.12435588,0
115086.49559608211,0.12735447,0
109345.77882626033,0.1202312,0
108795.42316951393,0.11955715,0
108795.42316951393,0.11956852,0
110593.7769066066,0.121819384,0
109343.27534708117,0.1202738,0
106308.38468754718,0.11650059,0
111981.44494237004,0.12358203,0
114423.17894692751,0.12662835,0
120000.0,0.13355915,0
121814.90622835788,0.1335719,0
120000.0,0.13358459,0
119182.71512476522,0.13258485,0
119035.07700462261,0.13241431,0
120000.0,0.13362253,0
111517.26656217327,0.12309664,0
109839.10710504638,0.12101554,0
107844.76052749822,0.1185382,0
106022.51242698109,0.1162721,0
104818.51269162589,0.11478136,0
98456.11437960879,0.106898956,0
106391.88257772902,0.116765626,0
109743.03734814956,0.12096201,0
111696.2190840367,0.12340987,0
113616.55123431979,0.12581272,0
113616.55123431979,0.12582414,0
114183.84669902961,0.1265417,0
107724.05638456455,0.11849443,0
106416.74632966398,0.11686981,0
104543.82238116155,0.11454142,0
98670.4967492774,0.107257,0
98738.84216637454,0.107350744,0
89525.08496319651,0.09603699,0
92083.09275301467,0.099173605,0
93163.72273022692,0.10050709,0
101581.17074086318,0.11091244,0
103581.17074063601,0.11341127,0
109705.19633649723,0.12107625,0
103395.61672362479,0.11319951,0
100805.05877945243,0.10998584,0
103170.15421005835,0.11293787,0
102420.8485327213,0.11201404,0
93154.51259053325,0.10056187,0
97421.5043082243,0.10582904,0
97655.05315053763,0.10612662,0
89798.49337733314,0.09647225,0
90450.8387064336,0.09727842,0
85835.70332542121,0.09165492,0
76237.12728097575,0.08006737,0
70466.08742090664,0.073194854,0
62861.33005729166,0.064310715,0
64733.179128372634,0.0664793,0
70516.6039005194,0.073270574,0
62255.009662267876,0.06362663,0
63991.832022685456,0.06563358,0
62625.022947279045,0.06406066,0
60946.89628848136,0.06214236,0
58208.542216454065,0.0590464,0
59624.1083098323,0.060646776,0
69354.4132856919,0.07193205,0
64098.949120411795,0.06578445,0
66094.547677773,0.068111286,0
67909.4285748036,0.07024374,0
61123.05603999472,0.062372103,0
61396.50061516115,0.06268884,0
54863.97252105625,0.05535837,0
46468.64743428909,0.046437617,0
44676.583974082314,0.04461818,0
36917.36201744336,0.03706634,0
46306.77068295074,0.046278972,0
52648.21210193633,0.0529588,0
46065.96384973765,0.046037443,0
54653.48363228937,0.055150148,0
56085.737421687365,0.056734215,0
61475.59608552611,0.062819675,0
63067.2077713654,0.06465512,0
61575.93654369374,0.0629428,0
56424.131191995344,0.057123665,0
55328.647451228026,0.05591301,0
51101.258516033144,0.051322103,0
44188.512821517186,0.044155266,0
44840.301472548905,0.044814263,0
43774.66094077004,0.043744255,0
36462.954479549524,0.036662206,0
37311.339792201295,0.037462372,0
33758.416691695755,0.034154456,0
28851.22978697103,0.029713536,0
34055.78698476476,0.03443059,0
33487.310755767925,0.0339093,0
30464.67608662783,0.031164031,0
37077.06424238242,0.03725019,0
29563.008712093313,0.030355783,0
38329.81784851407,0.03844142,0
36380.53404226324,0.03659927,0
34884.438987869486,0.03520541,0
36373.90125146772,0.03659587,0
29169.34878399351,0.030007925,0
23201.8951849484,0.024707116,0
25031.392079803212,0.026328372,0
27024.32536333543,0.02809733,0
30328.269777259433,0.031052621,0
27504.879459729484,0.02852659,0
25353.78160818219,0.026617177,0
24136.47977958656,0.025539372,0
23390.07549297869,0.024879027,0
28342.26309650371,0.029276777,0
22986.516999440057,0.024522502,0
20664.341426904284,0.022458982,0
28793.783646195225,0.029683093,0
21131.744460362504,0.022876281,0
23685.90552179086,0.025145136,0
16471.34697505861,0.018675633,0
18872.80209362888,0.020856868,0
26750.653754648036,0.027865728,0
19784.151349303058,0.021676296,0
14753.934145592373,0.01708799,0
5424.582840307961,0.007617716,0
10673.756555121772,0.013162492,0
7515.391529439921,0.0099124815,0
0.0,0.00090427685,0
0.0,0.00090430287,0
5945.907315591072,0.008203296,0
7056.158991817978,0.009420473,0
11501.210359679304,0.01398175,0
14324.16301738525,0.016688906,0
15178.651884337174,0.017488027,0
12092.571754415563,0.014559662,0
12198.678724955435,0.014662916,0
13866.514620277843,0.016259106,0
13106.630693160498,0.015537264,0
6173.658755482102,0.008457816,0
6291.432333171422,0.0085880775,0
0.0,0.0009046091,0
8642.365649672247,0.011102585,0
12575.382127210092,0.015029279,0
16720.154813478064,0.018914446,0
18650.094779363382,0.020668339,0
20784.3957070205,0.022583159,0
25513.28041951496,0.026785262,0
34024.65067765048,0.03446375,0
26289.411594465586,0.027476447,0
33067.373323384265,0.033584367,0
31230.795816261,0.031909674,0
38628.723057503565,0.038802084,0
40454.23177240215,0.04057032,0
31549.464548842778,0.032201946,0
37606.53352080301,0.037829306,0
37606.53352080301,0.037830602,0
